,City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
208,3161733,Bergen,75,NO,1612115604,93,60.392,5.328,30.2,6.91
209,496802,Sergach,100,RU,1612115604,96,55.5308,45.4661,33.73,23.09
210,1735106,George Town,20,MY,1612115500,83,5.4112,100.3354,80.6,6.91
211,2757220,Den Helder,90,NL,1612115604,69,52.9599,4.7593,34.0,12.66
212,2368035,Amlamé,50,TG,1612115604,31,7.4667,0.9,87.89,0.27
213,1489656,Teya,84,RU,1612115604,81,60.3778,92.6267,-24.97,1.92
214,6067747,Matagami,40,CA,1612115604,85,49.7502,-77.6328,-0.4,5.75
215,1712961,Gigmoto,92,PH,1612115318,82,13.7796,124.39,76.26,14.76
216,2160517,Launceston,75,AU,1612115605,87,-41.45,147.1667,57.0,2.3
217,1819729,Hong Kong,41,HK,1612115538,75,22.2855,114.1577,66.0,10.29
218,1784554,Zhicheng,85,CN,1612115605,96,30.2956,111.5047,45.0,2.93
219,1498283,Mugur-Aksy,39,RU,1612115605,65,50.35,90.5,5.14,3.11
220,3468720,Buritizeiro,77,BR,1612115605,45,-17.3511,-44.9622,88.2,3.51
221,2127202,Anadyr,90,RU,1612115605,85,64.75,177.4833,5.0,26.84
222,3492997,Samaná,75,DO,1612115605,94,19.2056,-69.3369,77.0,13.8
223,3359638,Walvis Bay,10,NA,1612115605,68,-22.9575,14.5053,68.0,5.75
224,2790153,Nieuwpoort,90,BE,1612115605,93,51.1244,2.7735,35.6,11.5
225,4031574,Provideniya,100,RU,1612115605,87,64.3833,-173.3,-7.55,23.8
226,1173464,Kohlu,0,PK,1612115606,42,29.8962,69.252,49.8,1.83
227,711348,Trybukhivtsi,100,UA,1612115606,72,49.0436,25.4581,30.99,5.7
228,2523850,Pedara,20,IT,1612115606,67,37.6169,15.0567,55.4,17.27
229,1734971,Pekan,20,MY,1612115606,94,3.4836,103.3996,75.2,5.75
230,2094027,Kieta,100,PG,1612115606,79,-6.2167,155.6333,81.36,12.06
231,1861280,Itoman,20,JP,1612115606,67,26.1247,127.6694,64.4,4.61
232,2090990,Mendi,100,PG,1612115606,100,-6.1761,143.6513,57.09,0.96
233,3453014,Porangatu,6,BR,1612115606,54,-13.4408,-49.1486,88.66,1.77
234,4034551,Faanui,100,PF,1612115607,73,-16.4833,-151.75,81.1,10.25
235,4946620,Palmer,75,US,1612115607,48,42.1584,-72.3287,21.99,4.61
236,1735106,George Town,20,MY,1612115319,83,5.4112,100.3354,80.6,6.91
237,2030065,Mandalgovi,31,MN,1612115490,77,45.7625,106.2708,-11.76,20.65
238,1525121,Borovskoy,0,KZ,1612115607,95,53.8,64.15,7.29,4.9
239,6355222,Yulara,75,AU,1612115313,19,-25.2406,130.9889,89.6,13.8
240,1185095,Teknāf,40,BD,1612115607,42,20.8624,92.3058,61.57,9.55
241,1626542,Sorong,100,ID,1612115608,80,-0.8833,131.25,80.46,6.13
242,3689325,Bahía Solano,98,CO,1612115608,68,6.2262,-77.4044,83.82,4.47
243,3421765,Nanortalik,100,GL,1612115608,87,60.1432,-45.2371,33.19,7.94
244,1045114,Inhambane,20,MZ,1612115474,74,-23.865,35.3833,84.2,9.22
245,3139597,Sistranda,40,NO,1612115608,80,63.7256,8.834,32.0,14.97
246,3361934,Saldanha,28,ZA,1612115608,89,-33.0117,17.9442,66.56,6.31
247,6096551,Pangnirtung,75,CA,1612115608,84,66.1451,-65.7125,-9.4,3.44
248,6113406,Prince Rupert,90,CA,1612115608,80,54.3161,-130.3201,41.0,3.44
249,925789,Mulanje,97,MW,1612115608,87,-16.0316,35.5,72.54,3.96
250,2093685,Kokopo,100,PG,1612115358,84,-4.352,152.2633,75.83,6.58
251,364933,Umm Kaddadah,0,SD,1612115609,19,13.6017,26.6876,71.67,11.86
252,4001056,La Orilla,1,MX,1612115609,62,17.9833,-102.2333,82.92,8.39
253,2112802,Hasaki,75,JP,1612115609,55,35.7333,140.8333,35.6,10.36
